ticker	label	date	open	high	low	close	volume	currency
FR0000130650	DASSAULT SYSTEMES	10/01/2020	153,700	154,950	153,350	154,000	285054	EUR
FR0000130650	DASSAULT SYSTEMES	13/01/2020	154,850	155,400	153,850	154,500	201491	EUR
FR0000130650	DASSAULT SYSTEMES	14/01/2020	154,850	155,200	152,900	154,000	307117	EUR
FR0000130650	DASSAULT SYSTEMES	15/01/2020	154,050	156,700	154,000	156,050	307560	EUR
FR0000130650	DASSAULT SYSTEMES	16/01/2020	156,350	156,550	154,900	155,200	220445	EUR
FR0000130650	DASSAULT SYSTEMES	17/01/2020	155,850	158,500	155,300	157,550	318334	EUR
FR0000130650	DASSAULT SYSTEMES	20/01/2020	157,900	158,200	157,000	157,850	185591	EUR
FR0000130650	DASSAULT SYSTEMES	21/01/2020	156,900	158,750	155,600	158,400	289134	EUR
FR0000130650	DASSAULT SYSTEMES	22/01/2020	158,600	160,950	158,200	160,500	356655	EUR
FR0000130650	DASSAULT SYSTEMES	23/01/2020	160,350	160,750	158,800	160,600	396920	EUR
FR0000130650	DASSAULT SYSTEMES	24/01/2020	162,000	164,150	161,550	163,950	353202	EUR
FR0000130650	DASSAULT SYSTEMES	27/01/2020	161,700	162,050	159,100	160,650	436833	EUR
FR0000130650	DASSAULT SYSTEMES	28/01/2020	161,000	161,550	158,550	159,900	380962	EUR
FR0000130650	DASSAULT SYSTEMES	29/01/2020	159,600	161,600	159,600	161,600	308975	EUR
FR0000130650	DASSAULT SYSTEMES	30/01/2020	159,700	160,250	157,200	157,850	335032	EUR
FR0000130650	DASSAULT SYSTEMES	31/01/2020	158,600	159,800	156,300	156,700	404540	EUR
FR0000130650	DASSAULT SYSTEMES	03/02/2020	157,000	158,400	156,600	158,350	364459	EUR
FR0000130650	DASSAULT SYSTEMES	04/02/2020	159,300	159,550	157,250	157,850	393555	EUR
FR0000130650	DASSAULT SYSTEMES	05/02/2020	157,850	161,250	157,850	159,750	462258	EUR
FR0000130650	DASSAULT SYSTEMES	06/02/2020	154,000	159,550	150,200	159,450	826656	EUR
FR0000130650	DASSAULT SYSTEMES	07/02/2020	158,400	159,800	154,500	154,850	541389	EUR
FR0000130650	DASSAULT SYSTEMES	10/02/2020	154,500	155,750	153,700	155,550	310041	EUR
FR0000130650	DASSAULT SYSTEMES	11/02/2020	156,500	157,000	154,900	155,800	351131	EUR
FR0000130650	DASSAULT SYSTEMES	12/02/2020	155,450	156,250	154,600	155,000	304741	EUR
FR0000130650	DASSAULT SYSTEMES	13/02/2020	154,850	155,450	152,700	154,750	310465	EUR
FR0000130650	DASSAULT SYSTEMES	14/02/2020	154,400	155,300	152,250	155,300	309622	EUR
FR0000130650	DASSAULT SYSTEMES	17/02/2020	155,550	155,800	154,150	155,250	217313	EUR
FR0000130650	DASSAULT SYSTEMES	18/02/2020	154,000	156,750	153,450	156,350	386744	EUR
FR0000130650	DASSAULT SYSTEMES	19/02/2020	156,950	158,150	155,650	157,500	241342	EUR
FR0000130650	DASSAULT SYSTEMES	20/02/2020	157,200	158,000	155,600	155,750	323148	EUR
FR0000130650	DASSAULT SYSTEMES	21/02/2020	155,450	155,850	153,850	154,650	344336	EUR
FR0000130650	DASSAULT SYSTEMES	24/02/2020	151,800	152,000	148,600	150,600	645143	EUR
FR0000130650	DASSAULT SYSTEMES	25/02/2020	151,600	152,800	146,500	147,150	554820	EUR
FR0000130650	DASSAULT SYSTEMES	26/02/2020	146,400	149,050	142,500	147,700	680534	EUR
FR0000130650	DASSAULT SYSTEMES	27/02/2020	145,500	146,700	142,300	144,650	609639	EUR
FR0000130650	DASSAULT SYSTEMES	28/02/2020	140,450	142,000	137,300	142,000	1078342	EUR
FR0000130650	DASSAULT SYSTEMES	02/03/2020	144,600	145,600	139,100	141,000	692532	EUR
FR0000130650	DASSAULT SYSTEMES	03/03/2020	143,700	146,850	142,300	143,150	772870	EUR
FR0000130650	DASSAULT SYSTEMES	04/03/2020	142,450	145,550	142,000	143,700	518047	EUR
FR0000130650	DASSAULT SYSTEMES	05/03/2020	145,700	145,700	142,200	143,700	605780	EUR
FR0000130650	DASSAULT SYSTEMES	06/03/2020	140,600	141,750	137,850	139,450	731465	EUR
FR0000130650	DASSAULT SYSTEMES	09/03/2020	132,000	134,350	128,150	131,700	1261950	EUR
FR0000130650	DASSAULT SYSTEMES	10/03/2020	133,050	136,050	129,900	130,950	1030881	EUR
FR0000130650	DASSAULT SYSTEMES	11/03/2020	132,050	133,200	127,700	128,150	846797	EUR
FR0000130650	DASSAULT SYSTEMES	12/03/2020	121,200	124,350	117,200	117,800	1408077	EUR
FR0000130650	DASSAULT SYSTEMES	13/03/2020	119,600	127,600	117,350	121,000	1400043	EUR
FR0000130650	DASSAULT SYSTEMES	16/03/2020	114,500	117,000	105,000	108,250	1525045	EUR
FR0000130650	DASSAULT SYSTEMES	17/03/2020	111,150	112,950	105,050	110,250	827496	EUR
FR0000130650	DASSAULT SYSTEMES	18/03/2020	113,300	117,250	109,300	116,300	662090	EUR
FR0000130650	DASSAULT SYSTEMES	19/03/2020	125,400	135,400	111,550	112,500	861253	EUR
FR0000130650	DASSAULT SYSTEMES	20/03/2020	118,100	129,000	113,500	126,800	761988	EUR
FR0000130650	DASSAULT SYSTEMES	23/03/2020	121,050	124,100	114,650	117,000	505870	EUR
FR0000130650	DASSAULT SYSTEMES	24/03/2020	122,850	133,150	117,350	133,150	479210	EUR
FR0000130650	DASSAULT SYSTEMES	25/03/2020	135,400	143,400	127,350	130,000	459425	EUR
FR0000130650	DASSAULT SYSTEMES	26/03/2020	128,550	129,200	122,200	128,250	501568	EUR
FR0000130650	DASSAULT SYSTEMES	27/03/2020	127,250	131,050	125,050	130,100	494109	EUR
FR0000130650	DASSAULT SYSTEMES	30/03/2020	130,150	133,850	127,550	132,900	299634	EUR
FR0000130650	DASSAULT SYSTEMES	31/03/2020	135,000	137,950	129,550	135,000	595629	EUR
FR0000130650	DASSAULT SYSTEMES	01/04/2020	129,800	137,400	128,550	132,450	385590	EUR
FR0000130650	DASSAULT SYSTEMES	02/04/2020	132,000	132,000	123,350	125,700	483634	EUR
FR0000130650	DASSAULT SYSTEMES	03/04/2020	124,300	124,650	117,700	118,750	427047	EUR
FR0000130650	DASSAULT SYSTEMES	06/04/2020	121,000	123,000	118,800	122,450	373206	EUR
FR0000130650	DASSAULT SYSTEMES	07/04/2020	125,100	126,850	120,150	121,650	470262	EUR
FR0000130650	DASSAULT SYSTEMES	08/04/2020	122,650	128,700	122,000	128,200	288325	EUR
FR0000130650	DASSAULT SYSTEMES	09/04/2020	130,100	132,400	128,050	130,800	366477	EUR
FR0000130650	DASSAULT SYSTEMES	14/04/2020	132,600	134,100	130,400	130,450	347056	EUR
FR0000130650	DASSAULT SYSTEMES	15/04/2020	129,650	133,800	129,150	131,300	330742	EUR
FR0000130650	DASSAULT SYSTEMES	16/04/2020	134,000	141,950	133,250	138,950	539049	EUR
FR0000130650	DASSAULT SYSTEMES	17/04/2020	142,400	143,400	137,200	137,450	283431	EUR
FR0000130650	DASSAULT SYSTEMES	20/04/2020	138,800	140,600	135,550	137,400	218949	EUR
FR0000130650	DASSAULT SYSTEMES	21/04/2020	135,850	137,050	131,600	131,600	248766	EUR
FR0000130650	DASSAULT SYSTEMES	22/04/2020	133,300	140,000	133,300	137,750	243707	EUR
FR0000130650	DASSAULT SYSTEMES	23/04/2020	140,000	140,650	135,000	136,750	238896	EUR
FR0000130650	DASSAULT SYSTEMES	24/04/2020	134,000	139,550	133,650	135,850	266259	EUR
FR0000130650	DASSAULT SYSTEMES	27/04/2020	139,850	141,000	137,950	141,000	203185	EUR
FR0000130650	DASSAULT SYSTEMES	28/04/2020	140,600	140,950	136,650	137,300	299614	EUR
FR0000130650	DASSAULT SYSTEMES	29/04/2020	136,350	137,000	132,250	136,200	319268	EUR
FR0000130650	DASSAULT SYSTEMES	30/04/2020	135,000	136,500	133,550	133,550	353691	EUR
FR0000130650	DASSAULT SYSTEMES	04/05/2020	131,000	133,500	129,850	131,900	254657	EUR
FR0000121667	ESSILORLUXOTTICA	02/01/2020	136,150	137,250	135,800	136,700	522311	EUR
FR0000121667	ESSILORLUXOTTICA	03/01/2020	136,050	136,250	135,300	136,250	503965	EUR
FR0000121667	ESSILORLUXOTTICA	06/01/2020	135,400	136,100	134,250	136,100	555575	EUR
FR0000121667	ESSILORLUXOTTICA	07/01/2020	136,450	139,150	136,400	137,050	579674	EUR
FR0000121667	ESSILORLUXOTTICA	08/01/2020	136,800	138,900	136,500	138,900	387652	EUR
FR0000121667	ESSILORLUXOTTICA	09/01/2020	140,000	141,600	139,550	141,150	481432	EUR
FR0000121667	ESSILORLUXOTTICA	10/01/2020	141,900	142,000	141,000	141,000	323280	EUR
FR0000121667	ESSILORLUXOTTICA	13/01/2020	140,700	141,050	138,550	138,800	460345	EUR
FR0000121667	ESSILORLUXOTTICA	14/01/2020	139,150	140,050	137,250	139,850	551606	EUR
FR0000121667	ESSILORLUXOTTICA	15/01/2020	139,700	142,100	139,150	142,100	573168	EUR
FR0000121667	ESSILORLUXOTTICA	16/01/2020	142,000	142,500	141,350	142,100	397328	EUR
FR0000121667	ESSILORLUXOTTICA	17/01/2020	142,400	145,000	142,400	144,700	553748	EUR
FR0000121667	ESSILORLUXOTTICA	20/01/2020	144,300	144,350	141,950	142,900	363412	EUR
FR0000121667	ESSILORLUXOTTICA	21/01/2020	142,250	142,850	140,100	142,850	438068	EUR
FR0000121667	ESSILORLUXOTTICA	22/01/2020	142,200	143,400	140,250	140,250	596430	EUR
FR0000121667	ESSILORLUXOTTICA	23/01/2020	139,500	140,900	139,000	139,200	644792	EUR
FR0000121667	ESSILORLUXOTTICA	24/01/2020	140,500	141,250	138,700	139,000	754297	EUR
FR0000121667	ESSILORLUXOTTICA	27/01/2020	136,700	137,050	135,150	135,900	729038	EUR
FR0000121667	ESSILORLUXOTTICA	28/01/2020	136,650	138,350	136,000	138,000	636134	EUR
FR0000121667	ESSILORLUXOTTICA	29/01/2020	137,500	139,150	137,250	138,650	628372	EUR
FR0000121667	ESSILORLUXOTTICA	30/01/2020	136,750	137,300	135,950	136,850	697494	EUR
FR0000121667	ESSILORLUXOTTICA	31/01/2020	136,900	137,200	134,250	134,250	865732	EUR
FR0000121667	ESSILORLUXOTTICA	03/02/2020	134,200	136,700	134,200	135,800	656294	EUR
FR0000121667	ESSILORLUXOTTICA	04/02/2020	136,250	137,800	136,150	136,250	550263	EUR
FR0000121667	ESSILORLUXOTTICA	05/02/2020	135,700	138,800	135,700	137,850	597688	EUR
FR0000121667	ESSILORLUXOTTICA	06/02/2020	137,900	138,450	136,750	137,250	575427	EUR
FR0000121667	ESSILORLUXOTTICA	07/02/2020	136,750	137,250	135,350	137,000	663042	EUR
FR0000121667	ESSILORLUXOTTICA	10/02/2020	136,700	137,900	136,050	137,600	516659	EUR
FR0000121667	ESSILORLUXOTTICA	11/02/2020	138,000	138,450	137,050	138,350	572370	EUR
FR0000121667	ESSILORLUXOTTICA	12/02/2020	137,900	138,950	137,450	138,950	661356	EUR
FR0000121667	ESSILORLUXOTTICA	13/02/2020	138,600	139,500	137,100	139,500	611631	EUR
FR0000121667	ESSILORLUXOTTICA	14/02/2020	139,450	140,050	138,600	139,350	409377	EUR
FR0000121667	ESSILORLUXOTTICA	17/02/2020	140,000	140,650	139,050	140,350	353320	EUR
FR0000121667	ESSILORLUXOTTICA	18/02/2020	139,250	141,000	139,250	140,050	474683	EUR
FR0000121667	ESSILORLUXOTTICA	19/02/2020	140,550	142,850	140,500	142,600	553427	EUR
FR0000121667	ESSILORLUXOTTICA	20/02/2020	142,050	142,750	141,400	141,400	478465	EUR
FR0000121667	ESSILORLUXOTTICA	21/02/2020	140,750	143,200	140,200	142,050	793793	EUR
FR0000121667	ESSILORLUXOTTICA	24/02/2020	138,700	138,750	132,650	133,700	1375795	EUR
FR0000121667	ESSILORLUXOTTICA	25/02/2020	135,200	135,650	130,700	131,100	1049126	EUR
FR0000121667	ESSILORLUXOTTICA	26/02/2020	130,250	131,300	125,800	130,250	1057473	EUR
FR0000121667	ESSILORLUXOTTICA	27/02/2020	127,650	128,850	124,400	126,150	1105489	EUR
FR0000121667	ESSILORLUXOTTICA	28/02/2020	122,250	123,750	119,100	123,100	2025012	EUR
FR0000121667	ESSILORLUXOTTICA	02/03/2020	123,100	125,000	119,950	121,700	1487534	EUR
FR0000121667	ESSILORLUXOTTICA	03/03/2020	123,450	130,200	122,950	127,650	1625467	EUR
FR0000121667	ESSILORLUXOTTICA	04/03/2020	127,650	129,700	127,150	128,600	1075764	EUR
FR0000121667	ESSILORLUXOTTICA	05/03/2020	129,850	130,000	124,600	124,950	1116265	EUR
FR0000121667	ESSILORLUXOTTICA	06/03/2020	121,000	123,600	119,650	120,100	1477424	EUR
FR0000121667	ESSILORLUXOTTICA	09/03/2020	113,300	115,150	110,100	113,750	2739676	EUR
FR0000121667	ESSILORLUXOTTICA	10/03/2020	114,500	117,300	107,050	107,200	2315007	EUR
FR0000121667	ESSILORLUXOTTICA	11/03/2020	108,200	109,800	106,950	108,800	1861750	EUR
FR0000121667	ESSILORLUXOTTICA	12/03/2020	102,400	104,900	99,260	101,000	3341452	EUR
FR0000121667	ESSILORLUXOTTICA	13/03/2020	104,450	107,750	97,680	100,100	3095066	EUR
FR0000121667	ESSILORLUXOTTICA	16/03/2020	93,480	97,300	86,760	95,900	2657863	EUR
FR0000121667	ESSILORLUXOTTICA	17/03/2020	105,750	106,050	93,120	96,900	1483693	EUR
FR0000121667	ESSILORLUXOTTICA	18/03/2020	91,200	102,600	88,660	100,100	1590744	EUR
FR0000121667	ESSILORLUXOTTICA	19/03/2020	99,080	108,300	99,080	103,800	1319989	EUR
FR0000121667	ESSILORLUXOTTICA	20/03/2020	107,000	113,700	105,350	110,300	1597827	EUR
FR0000121667	ESSILORLUXOTTICA	23/03/2020	102,400	108,950	95,180	98,840	1559796	EUR
FR0000121667	ESSILORLUXOTTICA	24/03/2020	102,400	109,050	99,880	109,050	1317428	EUR
FR0000121667	ESSILORLUXOTTICA	25/03/2020	108,600	112,500	105,100	112,050	1316735	EUR
FR0000121667	ESSILORLUXOTTICA	26/03/2020	109,300	110,900	105,500	109,650	1173303	EUR
FR0000121667	ESSILORLUXOTTICA	27/03/2020	105,400	107,000	100,050	102,550	1313113	EUR
FR0000121667	ESSILORLUXOTTICA	30/03/2020	102,250	102,700	97,100	99,420	934540	EUR
FR0000121667	ESSILORLUXOTTICA	31/03/2020	100,450	101,200	96,780	98,280	1309134	EUR
FR0000121667	ESSILORLUXOTTICA	01/04/2020	96,260	96,260	92,040	93,780	1137823	EUR
FR0000121667	ESSILORLUXOTTICA	02/04/2020	95,000	99,380	94,400	96,340	1088529	EUR
FR0000121667	ESSILORLUXOTTICA	03/04/2020	94,780	98,500	94,660	97,760	636119	EUR
FR0000121667	ESSILORLUXOTTICA	06/04/2020	100,250	106,550	99,220	105,250	918046	EUR
FR0000121667	ESSILORLUXOTTICA	07/04/2020	109,000	110,700	106,900	108,150	889371	EUR
FR0000121667	ESSILORLUXOTTICA	08/04/2020	107,000	107,100	103,100	106,000	951592	EUR
FR0000121667	ESSILORLUXOTTICA	09/04/2020	107,000	109,300	104,650	106,700	776111	EUR
FR0000121667	ESSILORLUXOTTICA	14/04/2020	107,050	109,400	105,900	107,800	810358	EUR
FR0000121667	ESSILORLUXOTTICA	15/04/2020	106,500	108,050	104,450	105,100	703196	EUR
FR0000121667	ESSILORLUXOTTICA	16/04/2020	107,350	108,900	105,650	106,550	648139	EUR
FR0000121667	ESSILORLUXOTTICA	17/04/2020	108,450	111,550	107,550	111,100	1187104	EUR
FR0000121667	ESSILORLUXOTTICA	20/04/2020	111,550	113,500	109,800	110,250	684040	EUR
FR0000121667	ESSILORLUXOTTICA	21/04/2020	108,000	109,250	105,750	105,850	673007	EUR
FR0000121667	ESSILORLUXOTTICA	22/04/2020	107,700	107,700	103,800	104,700	692035	EUR
FR0000121667	ESSILORLUXOTTICA	23/04/2020	105,050	107,050	104,000	106,100	493365	EUR
FR0000121667	ESSILORLUXOTTICA	24/04/2020	104,050	105,950	103,800	105,000	604908	EUR
FR0000121667	ESSILORLUXOTTICA	27/04/2020	107,050	109,150	105,600	108,200	536726	EUR
FR0000121667	ESSILORLUXOTTICA	28/04/2020	108,000	109,200	107,250	108,500	592284	EUR
FR0000121667	ESSILORLUXOTTICA	29/04/2020	108,150	112,450	108,000	111,350	791250	EUR
FR0000121667	ESSILORLUXOTTICA	30/04/2020	113,400	115,200	111,800	112,650	1160727	EUR
FR0000121667	ESSILORLUXOTTICA	04/05/2020	109,100	109,300	105,050	107,000	898615	EUR
FR0000120503	BOUYGUES	02/01/2020	38,200	38,790	38,000	38,610	919307	EUR
FR0000120503	BOUYGUES	03/01/2020	38,340	38,390	37,700	38,130	637234	EUR
FR0000120503	BOUYGUES	06/01/2020	37,910	37,910	37,340	37,540	826781	EUR
FR0000120503	BOUYGUES	07/01/2020	37,700	38,130	37,680	37,990	726713	EUR
FR0000120503	BOUYGUES	08/01/2020	37,780	38,100	37,620	37,970	586454	EUR
FR0000120503	BOUYGUES	09/01/2020	38,300	38,420	37,970	37,970	557973	EUR
FR0000120503	BOUYGUES	10/01/2020	38,100	38,190	37,540	37,630	594222	EUR
FR0000120503	BOUYGUES	13/01/2020	37,760	38,260	37,520	37,890	979353	EUR
FR0000120503	BOUYGUES	14/01/2020	37,950	38,360	37,670	38,360	726221	EUR
FR0000120503	BOUYGUES	15/01/2020	38,290	38,350	38,050	38,170	597998	EUR
FR0000120503	BOUYGUES	16/01/2020	38,320	38,320	37,550	37,800	779771	EUR
FR0000120503	BOUYGUES	17/01/2020	38,040	38,180	37,720	37,910	843521	EUR
FR0000120503	BOUYGUES	20/01/2020	38,010	38,510	37,860	38,510	812313	EUR
FR0000120503	BOUYGUES	21/01/2020	38,400	38,600	38,050	38,430	584770	EUR
FR0000120503	BOUYGUES	22/01/2020	38,540	38,740	38,230	38,230	753962	EUR
FR0000120503	BOUYGUES	23/01/2020	38,110	38,320	37,660	37,660	726163	EUR
FR0000120503	BOUYGUES	24/01/2020	38,150	38,290	38,010	38,080	684468	EUR
FR0000120503	BOUYGUES	27/01/2020	37,590	37,590	36,620	36,680	970814	EUR
FR0000120503	BOUYGUES	28/01/2020	36,800	37,240	36,440	37,030	959243	EUR
FR0000120503	BOUYGUES	29/01/2020	37,100	37,340	36,800	36,800	727140	EUR
FR0000120503	BOUYGUES	30/01/2020	36,510	36,530	36,180	36,240	1384204	EUR
FR0000120503	BOUYGUES	31/01/2020	36,360	36,580	35,720	35,730	1297019	EUR
FR0000120503	BOUYGUES	03/02/2020	35,700	35,850	35,360	35,580	1026863	EUR
FR0000120503	BOUYGUES	04/02/2020	36,060	36,740	36,020	36,640	1348036	EUR
FR0000120503	BOUYGUES	05/02/2020	36,760	37,590	36,750	37,150	1031483	EUR
FR0000120503	BOUYGUES	06/02/2020	37,440	37,470	36,720	36,720	700763	EUR
FR0000120503	BOUYGUES	07/02/2020	36,700	37,340	36,700	37,340	739082	EUR
FR0000120503	BOUYGUES	10/02/2020	37,180	37,510	37,060	37,390	617978	EUR
FR0000120503	BOUYGUES	11/02/2020	37,660	37,830	37,580	37,660	685445	EUR
FR0000120503	BOUYGUES	12/02/2020	37,560	37,980	37,420	37,870	791169	EUR
FR0000120503	BOUYGUES	13/02/2020	37,800	37,970	37,480	37,800	803679	EUR
FR0000120503	BOUYGUES	14/02/2020	37,720	38,620	37,720	38,620	1138345	EUR
FR0000120503	BOUYGUES	17/02/2020	38,720	38,990	38,560	38,990	901138	EUR
FR0000120503	BOUYGUES	18/02/2020	38,570	38,760	38,350	38,350	1304267	EUR
FR0000120503	BOUYGUES	19/02/2020	38,680	39,400	38,630	39,400	1333705	EUR
FR0000120503	BOUYGUES	20/02/2020	40,100	41,320	39,960	41,200	2408680	EUR
FR0000120503	BOUYGUES	21/02/2020	40,860	41,090	40,550	40,910	1367949	EUR
FR0000120503	BOUYGUES	24/02/2020	39,860	39,860	38,750	38,750	2341756	EUR
FR0000120503	BOUYGUES	25/02/2020	39,000	39,620	38,460	38,460	1765874	EUR
FR0000120503	BOUYGUES	26/02/2020	38,400	38,490	36,910	38,120	2140604	EUR
FR0000120503	BOUYGUES	27/02/2020	37,510	38,110	37,370	37,800	2074649	EUR
FR0000120503	BOUYGUES	28/02/2020	37,000	37,000	34,940	35,480	3642821	EUR
FR0000120503	BOUYGUES	02/03/2020	36,040	36,270	34,160	35,100	1822663	EUR
FR0000120503	BOUYGUES	03/03/2020	36,000	36,810	35,630	36,150	1779476	EUR
FR0000120503	BOUYGUES	04/03/2020	36,310	37,150	35,980	36,890	1846238	EUR
FR0000120503	BOUYGUES	05/03/2020	36,970	37,130	36,120	36,350	1305469	EUR
FR0000120503	BOUYGUES	06/03/2020	35,590	35,740	34,160	34,160	2054420	EUR
FR0000120503	BOUYGUES	09/03/2020	32,000	32,570	31,240	31,240	3162612	EUR
FR0000120503	BOUYGUES	10/03/2020	31,330	32,550	29,760	29,760	3250011	EUR
FR0000120503	BOUYGUES	11/03/2020	30,250	30,970	29,910	30,090	2155560	EUR
FR0000120503	BOUYGUES	12/03/2020	28,320	28,820	24,880	24,880	4795992	EUR
FR0000120503	BOUYGUES	13/03/2020	25,630	28,000	24,820	25,960	3931162	EUR
FR0000120503	BOUYGUES	16/03/2020	24,600	24,900	22,270	24,240	2900492	EUR
FR0000120503	BOUYGUES	17/03/2020	25,500	26,590	23,030	25,440	2075422	EUR
FR0000120503	BOUYGUES	18/03/2020	26,910	27,880	23,160	23,160	2285399	EUR
FR0000120503	BOUYGUES	19/03/2020	23,360	25,790	22,960	24,790	2402682	EUR
FR0000120503	BOUYGUES	20/03/2020	25,860	28,420	25,450	28,420	2626111	EUR
FR0000120503	BOUYGUES	23/03/2020	26,760	28,450	26,260	27,170	2086641	EUR
FR0000120503	BOUYGUES	24/03/2020	28,490	29,890	27,810	29,220	2500338	EUR
FR0000120503	BOUYGUES	25/03/2020	30,020	31,000	27,350	29,460	2537654	EUR
FR0000120503	BOUYGUES	26/03/2020	28,500	31,030	27,540	31,030	1882987	EUR
FR0000120503	BOUYGUES	27/03/2020	30,080	30,080	28,230	28,310	1584505	EUR
FR0000120503	BOUYGUES	30/03/2020	28,710	29,120	26,820	27,530	1534403	EUR
FR0000120503	BOUYGUES	31/03/2020	28,590	28,590	26,020	26,720	2496427	EUR
FR0000120503	BOUYGUES	01/04/2020	26,000	26,210	24,250	24,370	2652867	EUR
FR0000120503	BOUYGUES	02/04/2020	24,730	25,610	24,350	25,350	1859521	EUR
FR0000120503	BOUYGUES	03/04/2020	25,310	25,900	24,880	25,290	973221	EUR
FR0000120503	BOUYGUES	06/04/2020	26,260	28,700	25,880	28,700	1872273	EUR
FR0000120503	BOUYGUES	07/04/2020	29,000	29,640	27,950	28,530	2353730	EUR
FR0000120503	BOUYGUES	08/04/2020	28,000	29,270	27,590	29,040	1154520	EUR
FR0000120503	BOUYGUES	09/04/2020	29,600	30,260	28,540	30,260	1582217	EUR
FR0000120503	BOUYGUES	14/04/2020	30,200	30,220	28,720	28,850	1394100	EUR
FR0000120503	BOUYGUES	15/04/2020	28,570	28,700	26,850	26,850	2363412	EUR
FR0000120503	BOUYGUES	16/04/2020	27,000	27,410	25,450	25,450	3040337	EUR
FR0000120503	BOUYGUES	17/04/2020	26,410	27,150	26,040	26,330	2312576	EUR
FR0000120503	BOUYGUES	20/04/2020	26,770	26,840	26,160	26,700	845236	EUR
FR0000120503	BOUYGUES	21/04/2020	26,240	26,490	25,150	25,150	1922109	EUR
FR0000120503	BOUYGUES	22/04/2020	25,640	26,170	25,500	26,170	969446	EUR
FR0000120503	BOUYGUES	23/04/2020	26,310	27,540	26,110	27,420	1325516	EUR
FR0000120503	BOUYGUES	24/04/2020	26,910	27,360	26,590	26,980	672525	EUR
FR0000120503	BOUYGUES	27/04/2020	27,570	28,030	27,120	28,030	957632	EUR
FR0000120503	BOUYGUES	28/04/2020	28,100	29,240	28,090	28,430	1140405	EUR
FR0000120503	BOUYGUES	29/04/2020	28,450	29,740	27,660	29,740	1189790	EUR
FR0000120503	BOUYGUES	30/04/2020	29,700	29,930	28,010	28,110	1471791	EUR
FR0000120503	BOUYGUES	04/05/2020	27,700	27,790	26,160	26,160	1413263	EUR
FR0010208488	ENGIE	02/01/2020	14,460	14,735	14,440	14,695	4764834	EUR
FR0010208488	ENGIE	03/01/2020	14,660	14,690	14,505	14,690	3524034	EUR
FR0010208488	ENGIE	06/01/2020	14,610	14,740	14,510	14,705	3303239	EUR
FR0010208488	ENGIE	07/01/2020	14,840	15,030	14,800	14,890	7040954	EUR
FR0010208488	ENGIE	08/01/2020	14,850	14,895	14,740	14,870	5766836	EUR
FR0010208488	ENGIE	09/01/2020	14,940	14,940	14,790	14,810	3798838	EUR
FR0010208488	ENGIE	10/01/2020	14,750	14,825	14,630	14,755	5518053	EUR
FR0010208488	ENGIE	13/01/2020	14,750	14,815	14,720	14,800	4100202	EUR
FR0010208488	ENGIE	14/01/2020	14,805	14,870	14,705	14,810	4233625	EUR
FR0010208488	ENGIE	15/01/2020	14,810	14,900	14,660	14,900	4358341	EUR
FR0010208488	ENGIE	16/01/2020	14,920	15,025	14,910	14,980	4509117	EUR
FR0010208488	ENGIE	17/01/2020	15,000	15,270	14,995	15,195	6146014	EUR
FR0010208488	ENGIE	20/01/2020	15,180	15,300	15,070	15,300	3939593	EUR
FR0010208488	ENGIE	21/01/2020	15,310	15,330	15,170	15,285	5936353	EUR
FR0010208488	ENGIE	22/01/2020	15,335	15,380	15,245	15,295	5190221	EUR
FR0010208488	ENGIE	23/01/2020	15,280	15,500	15,265	15,500	5258298	EUR
FR0010208488	ENGIE	24/01/2020	15,590	15,740	15,550	15,710	5746388	EUR
FR0010208488	ENGIE	27/01/2020	15,595	15,725	15,535	15,700	8146572	EUR
FR0010208488	ENGIE	28/01/2020	15,715	15,795	15,685	15,725	5376584	EUR
FR0010208488	ENGIE	29/01/2020	15,775	15,915	15,725	15,880	6030232	EUR
FR0010208488	ENGIE	30/01/2020	15,785	15,800	15,570	15,630	7674492	EUR
FR0010208488	ENGIE	31/01/2020	15,650	15,730	15,540	15,560	12114758	EUR
FR0010208488	ENGIE	03/02/2020	15,480	15,635	15,440	15,630	6325752	EUR
FR0010208488	ENGIE	04/02/2020	15,665	15,705	15,475	15,645	5834593	EUR
FR0010208488	ENGIE	05/02/2020	15,640	15,680	15,300	15,535	11170040	EUR
FR0010208488	ENGIE	06/02/2020	15,510	15,720	15,460	15,710	8212685	EUR
FR0010208488	ENGIE	07/02/2020	15,630	15,705	15,505	15,640	7802381	EUR
FR0010208488	ENGIE	10/02/2020	15,640	15,650	15,525	15,625	4900880	EUR
FR0010208488	ENGIE	11/02/2020	15,710	15,915	15,675	15,915	6937810	EUR
FR0010208488	ENGIE	12/02/2020	15,930	16,100	15,910	15,940	7121943	EUR
FR0010208488	ENGIE	13/02/2020	15,945	16,050	15,835	15,910	5340486	EUR
FR0010208488	ENGIE	14/02/2020	15,965	16,185	15,950	16,135	5781904	EUR
FR0010208488	ENGIE	17/02/2020	16,185	16,400	16,135	16,325	6305352	EUR
FR0010208488	ENGIE	18/02/2020	16,260	16,645	16,215	16,550	9516792	EUR
FR0010208488	ENGIE	19/02/2020	16,560	16,795	16,505	16,645	7665211	EUR
FR0010208488	ENGIE	20/02/2020	16,600	16,620	16,380	16,480	8359065	EUR
FR0010208488	ENGIE	21/02/2020	16,505	16,685	16,435	16,595	7490865	EUR
FR0010208488	ENGIE	24/02/2020	16,280	16,395	15,985	16,095	13298403	EUR
